"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"889","1.0760060461403436E+0","-3.1067940594336700E-28","1.7850891907694174E-35","1.5862571460102952E-14","3.9310042785739574E-1","2.1786318424552571E-34","3.0945583647352901E+0","3.6083299644587834E+0","1.5994477562400720E+1","3.3962779708872102E+2","1.215058560962404E-2"
"888","1.0754958597337085E+0","4.5646715044770155E-28","-6.5084918153122268E-35","6.4237889910849934E-15","3.9581936240155080E-1","-1.1450490471359903E-33","3.0937719447272198E+0","3.6120191684642884E+0","1.6010830526589242E+1","3.3673363022448899E+2","1.215058560962404E-2"
"887","1.0749867134302677E+0","-2.0784051570451251E-28","-7.3593293201167837E-36","8.2176606336129595E-15","3.9854226183328872E-1","-4.7780318877873520E-34","3.0929848576966599E+0","3.6157491294500348E+0","1.6027364152361489E+1","3.3385559067920701E+2","1.215058560962404E-2"
"886","1.0744786361913341E+0","-2.1065140597383474E-28","-9.3050020594680645E-36","1.3712319608326785E-14","4.0126911639248442E-1","-1.1221489478140336E-34","3.0921971740115000E+0","3.6195200775695517E+0","1.6044079459908382E+1","3.3099391650211601E+2","1.215058560962404E-2"
"885","1.0739716569587159E+0","4.2104564181337235E-28","3.5420399855160262E-35","1.1138153093370071E-14","4.0399991555718845E-1","7.0738899043783618E-34","3.0914089640307800E+0","3.6233322387333207E+0","1.6060977450612871E+1","3.2814883931472400E+2","1.215058560962404E-2"
"884","1.0734658046452799E+0","1.6858785414916552E-28","2.0073035408229087E-35","1.0069505329071202E-14","4.0673464803072823E-1","8.9637321721953534E-34","3.0906202980856601E+0","3.6271858344246439E+0","1.6078059106233763E+1","3.2532058317618498E+2","1.215058560962404E-2"
"883","1.0729611081252439E+0","-1.6321261796355096E-28","7.8600164451701518E-36","8.5834813833789762E-15","4.0947330172955498E-1","3.9956522352388080E-34","3.0898312464599100E+0","3.6310810815154717E+0","1.6095325388089336E+1","3.2250936537665098E+2","1.215058560962404E-2"
"882","1.0724575962242211E+0","-1.1362812731634612E-28","6.9457022454211913E-36","1.0561227978648818E-14","4.1221586377183123E-1","9.2288061483057792E-34","3.0890418793701002E+0","3.6350181920819273E+0","1.6112777236239623E+1","3.1971539624751000E+2","1.215058560962404E-2"
"881","1.0719552977090316E+0","4.2552447019284610E-28","-6.0743670578741707E-36","1.0092121785965320E-14","4.1496232046683806E-1","-4.4076923925607904E-34","3.0882522669452102E+0","3.6389973732202603E+0","1.6130415568670603E+1","3.1693887885855997E+2","1.215058560962404E-2"
"880","1.0714542412772683E+0","-3.0869454233109253E-29","1.3295208449784704E-35","1.3893645074365979E-14","4.1771265730521406E-1","-3.1549092881719374E-34","3.0874624792060801E+0","3.6430188268629959E+0","1.6148241280479255E+1","3.1418000940057499E+2","1.215058560962404E-2"
"879","1.0709544555466448E+0","-1.4536698427130941E-29","-3.4214232448621206E-36","1.0537333227854122E-14","4.2046685895006219E-1","-9.8391815899702520E-34","3.0866725860442301E+0","3.6470827495960298E+0","1.6166255243062803E+1","3.1143897696253902E+2","1.215058560962404E-2"
"878","1.0704559690441140E+0","3.0170187496037082E-28","-6.4931369203546106E-36","1.3577619460174711E-14","4.2322490922895956E-1","-9.7501966676130048E-34","3.0858826572005600E+0","3.6511893324765197E+0","1.6184458303311473E+1","3.0871596354818899E+2","1.215058560962404E-2"
"877","1.0699588101947870E+0","1.5680640640541141E-28","9.8557854476756168E-37","6.7719415831904815E-15","4.2598679112691340E-1","1.8164179519287545E-34","3.0850927622434701E+0","3.6553387608521044E+0","1.6202851282807192E+1","3.0601114401593497E+2","1.215058560962404E-2"
"876","1.0694630073106461E+0","-2.8800177241852165E-28","7.7795685505357515E-36","4.1951078981665839E-15","4.2875248678026034E-1","-6.0810673756738577E-34","3.0843029705468501E+0","3.6595312141817771E+0","1.6221434977029549E+1","3.0332468627899300E+2","1.215058560962404E-2"
"875","1.0689685885790703E+0","6.8042615388823699E-29","8.0631565626716284E-37","2.5843484970544910E-15","4.3152197747157744E-1","6.3536939029883168E-34","3.0835133512676198E+0","3.6637668658581637E+0","1.6240210154568022E+1","3.0065675112581800E+2","1.215058560962404E-2"
"874","1.0684755820511902E+0","1.3050520608541536E-28","1.1110625667178409E-35","5.2547558515302988E-15","4.3429524362561917E-1","-1.8723391569332478E-33","3.0827239733229899E+0","3.6680458830324394E+0","1.6259177556345907E+1","2.9800749228069299E+2","1.215058560962404E-2"
"873","1.0679840156300713E+0","1.8132984571556191E-28","6.7626741015783148E-36","6.1841267044732929E-15","4.3707226480627287E-1","2.6623036867804726E-34","3.0819349053675298E+0","3.6723684264412149E+0","1.6278337894852960E+1","2.9537705638129199E+2","1.215058560962404E-2"
"872","1.0674939170587487E+0","6.8117839527622367E-29","-8.4613552740126783E-36","3.4257045602824197E-15","4.3985301971461549E-1","1.9100725255946432E-33","3.0811462157698601E+0","3.6767346502363485E+0","1.6297691853390994E+1","2.9276558303951202E+2","1.215058560962404E-2"
"871","1.0670053139081301E+0","9.4714792222802121E-29","-3.2629151784934277E-36","1.1247855200142459E-14","4.4263748618803372E-1","-7.6222874063957294E-34","3.0803579725892098E+0","3.6811447018175518E+0","1.6317240085331907E+1","2.9017320508784798E+2","1.215058560962404E-2"
"870","1.0665182335647687E+0","-9.0377617853896594E-29","-6.4431784104446634E-36","1.0319587510740085E-14","4.4542564120048672E-1","6.2849274834652129E-34","3.0795702435517298E+0","3.6855987216684261E+0","1.6336983213390869E+1","2.8760004801989697E+2","1.215058560962404E-2"
"869","1.0660327032185433E+0","2.2726270475239682E-28","2.7844522435102935E-36","9.6583305246224575E-15","4.4821746086387187E-1","8.6450262663286607E-34","3.0787830960266098E+0","3.6900968431958763E+0","1.6356921828914501E+1","2.8504623054838402E+2","1.215058560962404E-2"
"868","1.0655487498502283E+0","-5.4858031295924188E-29","9.7319911988546447E-36","1.1500387964328197E-14","4.5101292043052349E-1","1.3321326464892036E-34","3.0779965970020702E+0","3.6946391925736877E+0","1.6377056491187520E+1","2.8251186439855798E+2","1.215058560962404E-2"
"867","1.0650664002190120E+0","-3.1095986845708336E-28","1.1494130699134180E-35","4.9770124279418473E-15","4.5381199429691765E-1","-2.0847333537115728E-33","3.0772108130612201E+0","3.6992258885898317E+0","1.6397387726755877E+1","2.7999705443515302E+2","1.215058560962404E-2"
"866","1.0645856808499414E+0","2.0151574372330655E-28","1.7717638602768928E-35","2.1212032962648407E-15","4.5661465600848117E-1","-1.4055033304476845E-33","3.0764258103577999E+0","3.7038570424985267E+0","1.6417916028771003E+1","2.7750189868537501E+2","1.215058560962404E-2"
"865","1.0641066180213481E+0","2.6774347836004153E-28","8.8860026082472296E-37","-3.2257589384035845E-16","4.5942087826560912E-1","-5.9119137385905306E-34","3.0756416545918799E+0","3.7085327578769927E+0","1.6438641856354863E+1","2.7502648814688200E+2","1.215058560962404E-2"
"864","1.0636292377522296E+0","-3.1952388095755208E-28","9.6105846729337803E-36","4.8862169349265717E-15","4.6223063293086447E-1","-9.4408653291941199E-34","3.0748584109855299E+0","3.7132531304869154E+0","1.6459565633985857E+1","2.7257090716757898E+2","1.215058560962404E-2"
"863","1.0631535657896556E+0","1.9730358181503752E-28","-1.4409356689173453E-35","5.2092606289287013E-15","4.6504389103731847E-1","4.1864349683772653E-34","3.0740761442584601E+0","3.7180182481416773E+0","1.6480687750910302E+1","2.7013523344670301E+2","1.215058560962404E-2"
"862","1.0626796275961814E+0","2.1428665217008389E-29","-3.1834774743167653E-37","7.4694860171356584E-15","4.6786062279813323E-1","-4.1873165891403820E-34","3.0732949186036702E+0","3.7228281905787504E+0","1.6502008560576819E+1","2.6771953774570801E+2","1.215058560962404E-2"
"861","1.0622074483372932E+0","2.7689203868119182E-28","1.9636633130486313E-35","7.0213037062948766E-15","4.7068079761725173E-1","-1.9307612261691155E-33","3.0725147976632901E+0","3.7276830293378449E+0","1.6523528380096167E+1","2.6532388446618597E+2","1.215058560962404E-2"
"860","1.0617370528689301E+0","1.7107537481225256E-28","-1.6611204545057450E-36","1.2724244181485780E-14","4.7350438410131013E-1","-3.9270327525095570E-34","3.0717358445043299E+0","3.7325828276454915E+0","1.6545247489729672E+1","2.6294833100141500E+2","1.215058560962404E-2"
"859","1.0612684657250659E+0","-3.2347055122481289E-30","-3.7175927199716422E-36","1.1357157797833014E-14","4.7633135007268629E-1","1.4238542666319589E-34","3.0709581215947099E+0","3.7375276403055233E+0","1.6567166132403752E+1","2.6059292879139798E+2","1.215058560962404E-2"
"858","1.0608017111054104E+0","-4.2387521525472469E-28","-5.5308845916111787E-36","7.1488559880221418E-15","4.7916166258370357E-1","6.1078539531932206E-34","3.0701816907794002E+0","3.7425175135964568E+0","1.6589284513255052E+1","2.5825772224822902E+2","1.215058560962404E-2"
"857","1.0603368128632109E+0","3.0633441149249814E-28","-1.8901949161222383E-35","-3.8664735287404566E-15","4.8199528793197105E-1","3.0560208259090125E-34","3.0694066132567799E+0","3.7475524851751842E+0","1.6611602799203542E+1","2.5594274964684399E+2","1.215058560962404E-2"
"856","1.0598737944932122E+0","-7.9216549267341208E-29","-8.0447894634400301E-36","7.5612047855736200E-16","4.8483219167682678E-1","-2.1233744244169938E-34","3.0686329495552100E+0","3.7526325839880927E+0","1.6634121118558522E+1","2.5364804281931401E+2","1.215058560962404E-2"
"855","1.0594126791197651E+0","-1.8464793362213373E-29","-1.1488620569364701E-36","-5.3878272075425984E-15","4.8767233865687620E-1","-2.3905587802291303E-34","3.0678607595099598E+0","3.7577578301890608E+0","1.6656839560655175E+1","2.5137362766306001E+2","1.215058560962404E-2"
"854","1.0589534894851331E+0","3.9361984840995358E-28","-4.6061011453002072E-36","-4.9924642880120538E-16","4.9051569300863962E-1","6.5842377325433379E-35","3.0670901022403201E+0","3.7629282350648530E+0","1.6679758175523808E+1","2.4911952346403501E+2","1.215058560962404E-2"
"853","1.0584962479379820E+0","-2.1421054659566246E-28","-4.9717900910013282E-36","-3.6033002178431351E-16","4.9336221818619819E-1","1.5763849442267204E-33","3.0663210361271802E+0","3.7681438009680090E+0","1.6702876973592424E+1","2.4688574323159301E+2","1.215058560962404E-2"
"852","1.0580409764221095E+0","-3.1906189911164431E-28","-8.8345747303987546E-36","2.7699455715942745E-15","4.9621187698186975E-1","3.7657372951614768E-33","3.0655536187909802E+0","3.7734045212575413E+0","1.6726195925423816E+1","2.4467229466639600E+2","1.215058560962404E-2"
"851","1.0575876964654103E+0","5.7479773514959825E-29","2.5910466886015640E-36","4.5274810649442802E-15","4.9906463154789454E-1","-1.2027158612514546E-33","3.0647879070699902E+0","3.7787103802472410E+0","1.6749714961486458E+1","2.4247917903628499E+2","1.215058560962404E-2"
"850","1.0571364291691165E+0","3.6114072970331825E-28","-7.0654557324112119E-36","-2.4204567016000881E-15","5.0192044341903319E-1","3.3625897526034651E-33","3.0640239569991401E+0","3.7840613531620737E+0","1.6773433971961197E+1","2.4030639166175399E+2","1.215058560962404E-2"
"849","1.0566871951972954E+0","-7.7774017387004168E-28","-4.3441863102576163E-36","-5.0564849040081750E-15","5.0477927353611618E-1","1.4486292794434772E-33","3.0632618237893499E+0","3.7894574061025459E+0","1.6797352806583309E+1","2.3815392233971099E+2","1.215058560962404E-2"
"848","1.0562400147666826E+0","1.3982264814519347E-29","5.6319036373849690E-36","-8.9026514407110928E-15","5.0764108227044180E-1","-4.7192130892080818E-34","3.0625015618072502E+0","3.7948984960171419E+0","1.6821471274520334E+1","2.3602175503727500E+2","1.215058560962404E-2"
"847","1.0557949076368121E+0","4.7569168414656324E-28","-6.7333785783039156E-36","-2.2121425915677554E-15","5.1050582944900935E-1","1.9359951147661517E-33","3.0617432245556300E+0","3.8003845706831623E+0","1.6845789144287128E+1","2.3390986803584400E+2","1.215058560962404E-2"
"846","1.0553518931004864E+0","-1.2483562641337127E-28","-8.8230952933790057E-38","-7.0306085878721853E-16","5.1337347438056202E-1","2.4465637392061196E-34","3.0609868646544300E+0","3.8059155686955788E+0","1.6870306143696450E+1","2.3181823449448001E+2","1.215058560962404E-2"
"845","1.0549109899746170E+0","-2.6703458239760089E-28","-2.9108913546206158E-35","-8.2465730347791936E-15","5.1624397588235627E-1","6.5154830679637423E-33","3.0602325338222398E+0","3.8114914194643230E+0","1.6895021959846968E+1","2.2974682176086600E+2","1.215058560962404E-2"
"844","1.0544722165914187E+0","-2.8630804350974776E-28","2.3445602169135156E-37","5.0208311257414454E-15","5.1911729230764980E-1","3.0583516108015023E-34","3.0594802828586101E+0","3.8171120432198178E+0","1.6919936239147766E+1","2.2769559217159301E+2","1.215058560962404E-2"
"843","1.0540355907900127E+0","6.1356973311670236E-28","-1.7435956177178330E-35","-4.7958800533696834E-15","5.2199338157378061E-1","2.9903283241133090E-33","3.0587301616269000E+0","3.8227773510270895E+0","1.6945048587380889E+1","2.2566450264501100E+2","1.215058560962404E-2"
"842","1.0536011299084036E+0","-4.4587412609379049E-28","7.9463418115586636E-36","-8.9409801958955547E-15","5.2487220119093003E-1","-2.2513890652994026E-33","3.0579822190380201E+0","3.8284872448075911E+0","1.6970358569798091E+1","2.2365350540452701E+2","1.215058560962404E-2"
"841","1.0531688507759012E+0","2.6696639218189867E-29","-1.7058994424323815E-35","-1.4963413015523373E-14","5.2775370829138035E-1","3.6547059762545576E-33","3.0572365030347002E+0","3.8342416173698437E+0","1.6995865711256663E+1","2.2166254718537601E+2","1.215058560962404E-2"
"840","1.0527387697059614E+0","-2.4339499812884275E-28","-8.8253911807829554E-36","-6.2184879786054029E-15","5.3063785965924926E-1","1.9579004519937250E-33","3.0564930605766198E+0","3.8400403524481130E+0","1.7021569496390846E+1","2.1969157005266501E+2","1.215058560962404E-2"
"839","1.0523109024894630E+0","9.2657704905337221E-28","-3.4034969560120807E-35","-5.0459908560103522E-15","5.3352461176069454E-1","6.6075536629918980E-33","3.0557519376263800E+0","3.8458833247491331E+0","1.7047469369818970E+1","2.1774051162633199E+2","1.215058560962404E-2"
"838","1.0518852643884506E+0","-2.8568171545188069E-28","4.7733519509031408E-35","-1.1677472041998861E-14","5.3641392077451155E-1","-9.5981347183906337E-33","3.0550131791361501E+0","3.8517704000068931E+0","1.7073564736386292E+1","2.1580930470729800E+2","1.215058560962404E-2"
"837","1.0514618701303333E+0","-1.3126817951274644E-28","-1.9193067684043215E-35","-4.6002761813352179E-15","5.3930574262299125E-1","4.0754506692443790E-33","3.0542768290352300E+0","3.8577014350454837E+0","1.7099854961443572E+1","2.1389787716961899E+2","1.215058560962404E-2"
"836","1.0510407339025587E+0","-5.6358636176278274E-28","-2.6696946075112677E-35","-6.5801590295056810E-15","5.4220003300313069E-1","5.7205138709178916E-33","3.0535429302184300E+0","3.8636762778496516E+0","1.7126339371159819E+1","2.1200615291188899E+2","1.215058560962404E-2"
"835","1.0506218693477636E+0","6.4306085892144208E-28","4.9109949925447380E-35","-1.8092446301715065E-14","5.4509674741801062E-1","-9.9571659579622850E-33","3.0528115245353198E+0","3.8696947676430571E+0","1.7153017252869176E+1","2.1013405185459200E+2","1.215058560962404E-2"
"834","1.0502052895594218E+0","-1.0726757347518021E-28","1.6119113222444470E-34","-4.1913269850964611E-15","5.4799584120835876E-1","-3.2694259478290447E-32","3.0520826527802800E+0","3.8757567349738360E+0","1.7179887855450193E+1","2.0828148886910100E+2","1.215058560962404E-2"
"833","1.0497910070779801E+0","1.0743259018323975E-28","-9.2292469586873376E-35","-1.6932230045026110E-14","5.5089726958415086E-1","1.9207036965034800E-32","3.0513563546835498E+0","3.8818620018081345E+0","1.7206950389740431E+1","2.0644837534426600E+2","1.215058560962404E-2"
"832","1.0493790338874900E+0","5.2901626312545557E-28","-1.4100201674907191E-34","-1.9103529987980130E-14","5.5380098765633545E-1","2.8894403459596353E-32","3.0506326689031300E+0","3.8880103816299387E+0","1.7234204028978969E+1","2.0463461893716101E+2","1.215058560962404E-2"
"831","1.0489693814127510E+0","4.8122812939656857E-29","5.6772520053877851E-35","-3.7090381081810401E-15","5.5670695046848906E-1","-1.1579794849950354E-32","3.0499116330175200E+0","3.8942016795486154E+0","1.7261647909283099E+1","2.0284012299208399E+2","1.215058560962404E-2"
"830","1.0485620605169466E+0","1.8654861491177067E-28","-8.1668939391316952E-35","-4.1541540079724270E-15","5.5961511302843037E-1","1.7227551498024100E-32","3.0491932835194500E+0","3.9004356924127439E+0","1.7289281130152904E+1","2.0106478747284200E+2","1.215058560962404E-2"
"829","1.0481570814997982E+0","-3.3756150499178857E-28","-1.9021518977220088E-35","-1.4315859795693971E-14","5.6252543033969193E-1","4.5038772178168240E-33","3.0484776558104998E+0","3.9067122089307151E+0","1.7317102755005823E+1","1.9930850870109401E+2","1.215058560962404E-2"
"828","1.0477544540962107E+0","4.7164313388971116E-28","3.2016204949377381E-34","-7.1834318978092304E-15","5.6543785743287422E-1","-6.9214470949863242E-32","3.0477647841966302E+0","3.9130310097972516E+0","1.7345111811737493E+1","1.9757117962390200E+2","1.215058560962404E-2"
"827","1.0473541874754391E+0","-2.4688893234811494E-28","-5.9070014579010396E-35","-7.9675939524696733E-15","5.6835234939666335E-1","1.2221344401798634E-32","3.0470547018846301E+0","3.9193918678264046E+0","1.7373307293311239E+1","1.9585268994031401E+2","1.215058560962404E-2"
"826","1.0469562902407501E+0","1.6249364322438429E-28","6.9379513295454569E-35","-1.1834470218967581E-14","5.7126886140865285E-1","-1.6388565915011709E-32","3.0463474409794600E+0","3.9257945480901895E+0","1.7401688158372647E+1","1.9415292554693301E+2","1.215058560962404E-2"
"825","1.0465607704295719E+0","8.9427020613299918E-28","3.5092694070670087E-34","-9.3198583746570217E-15","5.7418734876580468E-1","-7.9356871307628103E-32","3.0456430324826300E+0","3.9322388080625235E+0","1.7430253331887545E+1","1.9247177021338200E+2","1.215058560962404E-2"
"824","1.0461676355141685E+0","1.8779382783547896E-28","2.0904073180061981E-34","-3.9511160326286748E-15","5.7710776691452470E-1","-4.7527681631994794E-32","3.0449415062912601E+0","3.9387243977686048E+0","1.7459001705804180E+1","1.9080910456880099E+2","1.215058560962404E-2"
"823","1.0457768924027759E+0","4.1633182862195100E-28","6.2776394184901148E-34","-1.9243957246601822E-14","5.8003007148034791E-1","-1.4533736921928310E-31","3.0442428911981900E+0","3.9452510599391362E+0","1.7487932139736817E+1","1.8916480555633001E+2","1.215058560962404E-2"
"822","1.0453885474412281E+0","8.0438304284393249E-29","9.8998113845337578E-35","-5.3246601291378839E-15","5.8295421829712069E-1","-2.3670624113977190E-32","3.0435472148930600E+0","3.9518185301691311E+0","1.7517043461669690E+1","1.8753874869048499E+2","1.215058560962404E-2"
"821","1.0450026064150753E+0","-1.5295060106976542E-28","-3.7906680609744790E-34","-6.7465635078796727E-15","5.8588016343564786E-1","9.1227483459971892E-32","3.0428545039640298E+0","3.9584265370814276E+0","1.7546334468681785E+1","1.8593080555953699E+2","1.215058560962404E-2"
"820","1.0446190745521493E+0","-3.0991530198360934E-28","1.4551150695241391E-34","-8.8628950807357254E-15","5.8880786323181544E-1","-3.6513534663660125E-32","3.0421647839006001E+0","3.9650748024938034E+0","1.7575803927687616E+1","1.8434084682379199E+2","1.215058560962404E-2"
"819","1.0442379565256015E+0","1.2122343476464683E-28","1.5562828888017054E-34","-5.9971296938264208E-15","5.9173727431412981E-1","-3.9212634262357212E-32","3.0414780790971498E+0","3.9717630415901573E+0","1.7605450576196006E+1","1.8276873957285099E+2","1.215058560962404E-2"
"818","1.0438592564573870E+0","-2.7480075791798571E-28","1.0864084094192666E-34","-1.5694560637811984E-14","5.9466835363058190E-1","-2.8177022767176528E-32","3.0407944128573399E+0","3.9784909630951297E+0","1.7635273123084126E+1","1.8121434894788101E+2","1.215058560962404E-2"
"817","1.0434829779221819E+0","1.5649586562436485E-28","-1.9692414010852677E-34","-1.7719876327603252E-14","5.9760105847488021E-1","5.0766873865120690E-32","3.0401138073993699E+0","3.9852582694516898E+0","1.7665270249384665E+1","1.7967753875448500E+2","1.215058560962404E-2"
"816","1.0431091239517289E+0","-5.5034756735576406E-28","-5.2586915278385854E-34","-1.0291739580130577E-14","6.0053534651199691E-1","1.4007867769144452E-31","3.0394362838619702E+0","3.9920646570016709E+0","1.7695440609086095E+1","1.7815816946093000E+2","1.215058560962404E-2"
"815","1.0427376970396018E+0","7.2889635649450994E-28","4.0509004697274555E-35","-1.4240800260021181E-14","6.0347117580288911E-1","-1.1410229789844239E-32","3.0387618623113202E+0","3.9989098161691157E+0","1.7725782829945373E+1","1.7665610127137700E+2","1.215058560962404E-2"
"814","1.0423686991463685E+0","2.0589961469346056E-28","-3.7851175235866900E-34","-6.0518708619462186E-15","6.0640850482861453E-1","1.0633851035956643E-31","3.0380905617484899E+0","4.0057934316452704E+0","1.7756295514307947E+1","1.7517119157475400E+2","1.215058560962404E-2"
"813","1.0420021317051384E+0","-3.5793951168883002E-28","2.6423680372744959E-34","-1.5547311965501811E-14","6.0934729251353592E-1","-7.6930462888434770E-32","3.0374224001178400E+0","4.0127151825760876E+0","1.7786977239938903E+1","1.7370329630052299E+2","1.215058560962404E-2"
"812","1.0416379956274879E+0","-2.1763570212618926E-28","5.7134976390114211E-34","-1.9644540692916053E-14","6.1228749824777851E-1","-1.6987661312885691E-31","3.0367573943160200E+0","4.0196747427510706E+0","1.7817826560860041E+1","1.7225226995746101E+2","1.215058560962404E-2"
"811","1.0412762913097418E+0","-3.3733776122072891E-29","2.4976720295279649E-34","-1.7140993192288248E-14","6.1522908190883718E-1","-7.5621244300262939E-32","3.0360955602016801E+0","4.0266717807935715E+0","1.7848842008193397E+1","1.7081796562497200E+2","1.215058560962404E-2"
"810","1.0409170186395991E+0","1.7757680306584765E-28","-3.4067699730951515E-34","-1.0883595016703621E-14","6.1817200388238525E-1","1.0802087787446329E-31","3.0354369126058600E+0","4.0337059603519307E+0","1.7880022091008509E+1","1.6940023519758799E+2","1.215058560962404E-2"
"809","1.0405601770030892E+0","1.5694271273365197E-28","-5.7202089770706471E-34","-1.0772668265197530E-14","6.2111622508213882E-1","1.8561563613043475E-31","3.0347814653430301E+0","4.0407769402918445E+0","1.7911365297175106E+1","1.6799892942012599E+2","1.215058560962404E-2"
"808","1.0402057652918364E+0","-2.5163302240663705E-28","-7.6961194718869081E-34","-1.7710997098586760E-14","6.2406170696895136E-1","2.5712105153050256E-31","3.0341292312226700E+0","4.0478843748885964E+0","1.7942870094215206E+1","1.6661389713715499E+2","1.215058560962404E-2"
"807","1.0398537819106242E+0","9.7320104052568428E-29","5.3234796336681250E-34","-1.0174822863240516E-14","6.2700841156893339E-1","-1.8317474562083929E-31","3.0334802220615300E+0","4.0550279140200427E+0","1.7974534930158548E+1","1.6524498798156500E+2","1.215058560962404E-2"
"806","1.0395042247852442E+0","-6.2746398965071342E-28","9.5482944925997380E-34","-1.4718469016767450E-14","6.2995630149071458E-1","-3.3078900037789113E-31","3.0328344486963501E+0","4.0622072033593586E+0","1.8006358234396995E+1","1.6389204919196700E+2","1.215058560962404E-2"
"805","1.0391570913705919E+0","2.2833605654639342E-29","3.1976890173472145E-35","-1.2340641102779999E-14","6.3290533994184928E-1","-1.2324494031083290E-32","3.0321919209971999E+0","4.0694218845672312E+0","1.8038338418536419E+1","1.6255492746088200E+2","1.215058560962404E-2"
"804","1.0388123786590318E+0","3.1790414760202368E-28","8.3182902646779132E-34","-4.1397132624671149E-15","6.3585549074422854E-1","-3.1938971444045304E-31","3.0315526478812300E+0","4.0766715954839530E+0","1.8070473877248215E+1","1.6123346937378500E+2","1.215058560962404E-2"
"803","1.0384700831889819E+0","-5.4254300619344326E-29","4.8483044094474469E-34","-1.4713139425873001E-14","6.3880671834863201E-1","-1.9182798271520844E-31","3.0309166373269600E+0","4.0839559703204449E+0","1.8102762989116027E+1","1.5992752001865799E+2","1.215058560962404E-2"
"802","1.0381302010536999E+0","5.6712232593832158E-28","1.8610316359623066E-34","-1.0809606838762367E-14","6.4175898784843244E-1","-7.5375142802974785E-32","3.0302838963890002E+0","4.0912746398480140E+0","1.8135204117476881E+1","1.5863692461384599E+2","1.215058560962404E-2"
"801","1.0377927279102952E+0","3.0151078411253060E-28","1.9519542872884874E-34","-1.0678237194809434E-14","6.4471226499225309E-1","-8.4198450420020908E-32","3.0296544312131202E+0","4.0986272315875896E+0","1.8167795611260011E+1","1.5736152844646199E+2","1.215058560962404E-2"
"800","1.0374576589888918E+0","-9.8974484184850738E-28","8.5770239181335914E-34","-3.6300534262888110E-15","6.4766651619589033E-1","-3.8156847554245263E-31","3.0290282470517602E+0","4.1060133699965071E+0","1.8200535805814791E+1","1.5610117552756901E+2","1.215058560962404E-2"
"799","1.0371249891019796E+0","-1.8978865514652125E-28","-5.6306289606982961E-34","-1.5211918035946423E-14","6.5062170855317414E-1","2.6108256153232174E-31","3.0284053482798998E+0","4.1134326766545541E+0","1.8233423023735419E+1","1.5485571022231500E+2","1.215058560962404E-2"
"798","1.0367947126538872E+0","2.5095432963131127E-28","-9.4896850789517080E-34","-1.5021219785945739E-14","6.5357780984611569E-1","4.5529284811868066E-31","3.0277857384112199E+0","4.1208847704473941E+0","1.8266455575673991E+1","1.5362497606557801E+2","1.215058560962404E-2"
"797","1.0364668236504155E+0","9.5597835146004235E-28","-9.0132131375252791E-34","-1.9781104798143105E-14","6.5653478855403136E-1","4.5642903393841145E-31","3.0271694201145398E+0","4.1283692677483401E+0","1.8299631761146205E+1","1.5240881742054901E+2","1.215058560962404E-2"
"796","1.0361413157085655E+0","1.3023766080912382E-28","-1.9577233931571324E-34","-1.5502048590916867E-14","6.5949261386182556E-1","1.0295393298513083E-31","3.0265563952306098E+0","4.1358857825981064E+0","1.8332949869328164E+1","1.5120707857354500E+2","1.215058560962404E-2"
"795","1.0358181820663712E+0","-4.6233710922068754E-28","-5.5599413425955671E-34","4.1642627197649769E-15","6.6245125566754415E-1","3.0916517053745272E-31","3.0259466647889899E+0","4.1434339268812721E+0","1.8366408179838565E+1","1.5001960315887899E+2","1.215058560962404E-2"
"794","1.0354974155928260E+0","-4.8060809874993498E-28","1.8045660301365888E-33","1.6447408504460880E-15","6.6541068458884833E-1","-1.0638174974376708E-30","3.0253402290253599E+0","4.1510133105015266E+0","1.8400004963515521E+1","1.4884623493855199E+2","1.215058560962404E-2"
"793","1.0351790087978607E+0","-8.5407817439898299E-29","-1.7495433436265053E-33","-2.1612681231531899E-15","6.6837087196893208E-1","1.0733504745041953E-30","3.0247370873987802E+0","4.1586235415527888E+0","1.8433738483175038E+1","1.4768681920568201E+2","1.215058560962404E-2"
"792","1.0348629538423930E+0","-2.6443886846745410E-28","-7.9442057179180287E-34","-7.4204762172449957E-15","6.7133178988138942E-1","5.1626376526532333E-31","3.0241372386093199E+0","4.1662642264888312E+0","1.8467606994362935E+1","1.4654120050697401E+2","1.215058560962404E-2"
"791","1.0345492425484111E+0","-1.0048379003412893E-28","-2.7668110120403281E-33","2.3713955858339844E-15","6.7429341113451458E-1","1.9311841220167673E-30","3.0235406806155498E+0","4.1739349702885251E+0","1.8501608746087307E+1","1.4540922318037599E+2","1.215058560962404E-2"
"790","1.0342378664090850E+0","-4.2074121481223988E-28","-7.0211102080264411E-34","4.1779718744335639E-15","6.7725570927451428E-1","5.2890963945192144E-31","3.0229474106525398E+0","4.1816353766199370E+0","1.8535741981545890E+1","1.4429073403277599E+2","1.215058560962404E-2"
"789","1.0339288165988902E+0","9.8355710600120968E-28","-1.3233103777152901E-33","-1.4631656494202312E-14","6.8021865858831110E-1","1.0162188159468863E-30","3.0223574252495000E+0","4.1893650479992406E+0","1.8570004938830490E+1","1.4318557829287201E+2","1.215058560962404E-2"
