"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"869","8.3627999433276001E-1","2.7674113190062740E-23","4.7356944715288503E-25","-9.0455409110599963E-13","4.8869452342044012E-1","1.3738107860733659E-25","2.9495233259445501E+0","2.5834747220606213E+0","1.1451649068137774E+1","1.0000000003180900E+0","1.215058560962404E-2"
"868","8.3444696151261344E-1","-3.7653675318300103E-24","-6.5481010574565062E-26","-8.9907735414281205E-13","4.9019424593663252E-1","-8.7181097339113876E-25","2.9481188920376100E+0","2.6215399176474863E+0","1.1620378902360081E+1","1.0000000003117300E+0","1.215058560962404E-2"
"867","8.3261768914112688E-1","1.8436160109066289E-23","-1.4438439360033972E-25","-9.1100336394990986E-13","4.9173819978306887E-1","1.0367349560150140E-24","2.9467399496206399E+0","2.6594656132495809E+0","1.1788490381443486E+1","1.0000000002957901E+0","1.215058560962404E-2"
"866","8.3079208387516623E-1","-1.3539333649797800E-23","4.9655128423792264E-25","-9.0943900084558350E-13","4.9332529960639909E-1","-2.0092088962232097E-25","2.9453852905692899E+0","2.6972465793564950E+0","1.1955960324778754E+1","1.0000000002909699E+0","1.215058560962404E-2"
"865","8.2897004473819536E-1","3.8480028260702119E-24","-1.3051825281302035E-25","-9.2225576220546345E-13","4.9495452060367190E-1","-3.4861459346736590E-25","2.9440537563415998E+0","2.7348778158242308E+0","1.2122766568458545E+1","1.0000000002780600E+0","1.215058560962404E-2"
"864","8.2715146415404095E-1","2.5576010705014517E-24","-4.5460209400658583E-25","-9.2664851600779777E-13","4.9662489546835559E-1","8.6863497939959850E-25","2.9427442358095099E+0","2.7723545320451697E+0","1.2288887877377743E+1","1.0000000002719101E+0","1.215058560962404E-2"
"863","8.2533622888391889E-1","2.2486036388093341E-23","-3.7661507296826746E-25","-9.1454037526261235E-13","4.9833551144192573E-1","2.5821912831238535E-25","2.9414556631475501E+0","2.8096721290441504E+0","1.2454303865871591E+1","1.0000000002594600E+0","1.215058560962404E-2"
"862","8.2352422087592181E-1","-2.4908103988779768E-23","1.5182357658426481E-25","-9.2196910865147924E-13","5.0008550747503377E-1","2.4065466541961173E-25","2.9401870157861301E+0","2.8468261833429001E+0","1.2618994926192261E+1","1.0000000002530800E+0","1.215058560962404E-2"
"861","8.2171531803538234E-1","-2.2232174707134131E-23","-3.8991636688629061E-25","-8.9261905270690488E-13","5.0187407150046004E-1","-2.5536547372488915E-25","2.9389373124346099E+0","2.8838124324458962E+0","1.2782942164172745E+1","1.0000000002357401E+0","1.215058560962404E-2"
"860","8.1990939492371540E-1","-5.4054857408123942E-24","2.8406505738470610E-26","-8.8979388868615681E-13","5.0370043781823703E-1","-2.2406892769673027E-25","2.9377056111776501E+0","2.9206267618116977E+0","1.2946127341475249E+1","1.0000000002243901E+0","1.215058560962404E-2"
"859","8.1810632339272193E-1","1.6803900115963441E-23","-5.3045050274286540E-25","-8.8979152763365811E-13","5.0556388459238510E-1","2.0244138494021151E-25","2.9364910076470001E+0","2.9572651931841483E+0","1.3108532823867463E+1","1.0000000002166201E+0","1.215058560962404E-2"
"858","8.1630597316063036E-1","1.9871085827296971E-23","3.5824125537380873E-25","-8.6847223247887001E-13","5.0746373145733747E-1","-5.3894402368870833E-25","2.9352926332697198E+0","2.9937238741678742E+0","1.3270141535014366E+1","1.0000000002133600E+0","1.215058560962404E-2"
"857","8.1450821233552873E-1","-1.6842498480225024E-23","-1.2967962952526621E-25","-8.6772101505081533E-13","5.0939933723173392E-1","2.4281101564477190E-26","2.9341096535928899E+0","3.0299990689418626E+0","1.3430936915314710E+1","1.0000000001975999E+0","1.215058560962404E-2"
"856","8.1271290789135808E-1","8.5254918350619046E-25","3.2920489348375623E-25","-8.6470881779596670E-13","5.1137009773650188E-1","-2.3552142703038352E-25","2.9329412666842201E+0","3.0660871500138680E+0","1.3590902885351174E+1","1.0000000001913101E+0","1.215058560962404E-2"
"855","8.1091992610104591E-1","-3.6671656834684583E-24","-6.4730020367342910E-25","-8.4390992590024558E-13","5.1337544371387334E-1","8.5742472946862191E-25","2.9317867016072499E+0","3.1019845909263588E+0","1.3750023813558348E+1","1.0000000001818801E+0","1.215058560962404E-2"
"854","8.0912913293094424E-1","4.1304989859780269E-23","1.1679981485517988E-25","-8.5452090675674627E-13","5.1541483884359207E-1","-4.8772731760075147E-25","2.9306452169696602E+0","3.1376879598324829E+0","1.3908284487747208E+1","1.0000000001736300E+0","1.215058560962404E-2"
"853","8.0734039440032290E-1","-1.6577800684214314E-23","2.0280170541308658E-25","-8.2627598415204129E-13","5.1748777785257127E-1","-2.6088510849579807E-25","2.9295160995425702E+0","3.1731939138674452E+0","1.4065670090155388E+1","1.0000000001672600E+0","1.215058560962404E-2"
"852","8.0555357690921880E-1","9.3758182152045116E-24","-1.6770455297878829E-26","-8.2203000887983919E-13","5.1959378471400397E-1","-2.1909572541317736E-25","2.9283986629486400E+0","3.2084991942468792E+0","1.4222166175719956E+1","1.0000000001591700E+0","1.215058560962404E-2"
"851","8.0376854753767091E-1","2.4741525274005370E-23","-3.6634235793420230E-25","-7.9545264730992850E-13","5.2173241093208134E-1","2.1780388437654164E-25","2.9272922464166502E+0","3.2436006220298887E+0","1.4377758653296429E+1","1.0000000001506999E+0","1.215058560962404E-2"
"850","8.0198517431902372E-1","1.8534361957379693E-23","4.5351456025271964E-25","-7.9435094730988716E-13","5.2390323390837557E-1","-2.8085296823104756E-25","2.9261962135998498E+0","3.2784950944894966E+0","1.4532433769570259E+1","1.0000000001444800E+0","1.215058560962404E-2"
"849","8.0020332648968762E-1","1.8746120194236409E-23","9.6609198559777479E-26","-7.8743385899604497E-13","5.2610585538611232E-1","5.3621630279545483E-25","2.9251099514557599E+0","3.3131795820380954E+0","1.4686178095428396E+1","1.0000000001391300E+0","1.215058560962404E-2"
"848","7.9842287471749329E-1","1.4550660127379394E-23","-3.4242124380417381E-25","-7.7751646180662189E-13","5.2833989996863362E-1","6.8486680651834840E-25","2.9240328691845199E+0","3.3476511256597430E+0","1.4838978514577551E+1","1.0000000001299900E+0","1.215058560962404E-2"
"847","7.9664369131056656E-1","-2.7589228998512611E-23","-2.6017059454709120E-25","-7.5627476488583849E-13","5.3060501370846946E-1","7.2494491244519661E-25","2.9229643972234398E+0","3.3819068348052612E+0","1.4990822214213900E+1","1.0000000001292699E+0","1.215058560962404E-2"
"846","7.9486565040842849E-1","7.9596850065321690E-24","-4.3069315144686078E-25","-7.3578578906839637E-13","5.3290086276362869E-1","-5.4343714584001638E-26","2.9219039862949101E+0","3.4159438857092366E+0","1.5141696677562924E+1","1.0000000001181899E+0","1.215058560962404E-2"
"845","7.9308862815680614E-1","4.2539158623280680E-24","6.8496573012845665E-26","-7.1435436125000506E-13","5.3522713211781170E-1","3.2624764018750828E-25","2.9208511065053302E+0","3.4497595200915772E+0","1.5291589678123868E+1","1.0000000001146900E+0","1.215058560962404E-2"
"844","7.9131250286756305E-1","1.2247789302050109E-23","2.9438731276264666E-25","-6.5640716794390957E-13","5.3758352436149970E-1","2.8901575525209048E-25","2.9198052464923800E+0","3.4833510442088125E+0","1.5440489275464477E+1","1.0000000001005200E+0","1.215058560962404E-2"
"843","7.8953715516488399E-1","3.1094272378415873E-23","-7.8194333993562952E-26","-6.8363404630521170E-13","5.3996975853088125E-1","3.7475004617688084E-25","2.9187659126184302E+0","3.5167158282229529E+0","1.5588383812423366E+1","1.0000000001091600E+0","1.215058560962404E-2"
"842","7.8776246811880435E-1","3.8770508462919044E-23","-1.2187755929436046E-25","-5.9132300803111349E-13","5.4238556900213342E-1","8.8018860543869751E-26","2.9177326282073701E+0","3.5498513058581112E+0","1.5735261913587948E+1","1.0000000000962801E+0","1.215058560962404E-2"
"841","7.8598832736707502E-1","4.9685999115690210E-24","-8.0983101256782572E-26","-5.7027604362572400E-13","5.4483070443794379E-1","-2.0942299567473417E-25","2.9167049328231500E+0","3.5827549743169547E+0","1.5881112484924094E+1","1.0000000000893601E+0","1.215058560962404E-2"
"840","7.8421462122608065E-1","4.1579782008250111E-25","3.1866455883204230E-25","-5.5745145849145231E-13","5.4730492678448217E-1","-3.2341186588546752E-25","2.9156823815871502E+0","3.6154243944308710E+0","1.6025924714441761E+1","1.0000000000899800E+0","1.215058560962404E-2"
"839","7.8244124079167821E-1","1.1136058558756980E-23","2.3452533525666328E-25","-5.6022149633819095E-13","5.4980801031603832E-1","1.3745813118847751E-25","2.9146645445329100E+0","3.6478571910196060E+0","1.6169688073789146E+1","1.0000000000807501E+0","1.215058560962404E-2"
"838","7.8066808003053345E-1","-7.9751223136315301E-24","4.5640479269454495E-26","-5.4927358836110107E-13","5.5233974072541570E-1","-4.6302774653535805E-25","2.9136510059957699E+0","3.6800510534372934E+0","1.6312392320673048E+1","1.0000000000716500E+0","1.215058560962404E-2"
"837","7.7889503586254705E-1","-1.1813240355889134E-23","6.7821719047352487E-27","-5.7896411866256467E-13","5.5489991425807705E-1","-2.9861392467408361E-25","2.9126413640357698E+0","3.7120037362832976E+0","1.6454027502009794E+1","1.0000000000679099E+0","1.215058560962404E-2"
"836","7.7712200823490230E-1","1.8891703982051327E-23","2.7249273092394968E-25","-5.2664193450381083E-13","5.5748833688820643E-1","1.9411860154783546E-26","2.9116352298917101E+0","3.7437130602573849E+0","1.6594583957715887E+1","1.0000000000678899E+0","1.215058560962404E-2"
"835","7.7534890018813818E-1","-4.5959256042077154E-23","4.2905796003132299E-25","-5.7639956619039370E-13","5.6010482353488011E-1","-2.8946177670956807E-25","2.9106322274648999E+0","3.7751769131399548E+0","1.6734052325053081E+1","1.0000000000790401E+0","1.215058560962404E-2"
"834","7.7357561791471818E-1","2.2332775330322959E-23","-2.0438018337371743E-25","-5.1749618708973920E-13","5.6274919731691586E-1","-1.7208115603142316E-25","2.9096319928305499E+0","3.8063932508787905E+0","1.6872423543445528E+1","1.0000000000609699E+0","1.215058560962404E-2"
"833","7.7180207081037933E-1","2.2968050040772737E-23","-1.2887818960120642E-25","-5.7051237799438959E-13","5.6542128884461385E-1","1.3387497844786169E-25","2.9086341737757002E+0","3.8373600987648886E+0","1.7009688859691838E+1","1.0000000000704199E+0","1.215058560962404E-2"
"832","7.7002817151860026E-1","-5.0369767778163572E-24","2.7354392924690924E-25","-5.6572500659948068E-13","5.6812093554750165E-1","1.8711489225678741E-25","2.9076384293615400E+0","3.8680755526808355E+0","1.7145839833498705E+1","1.0000000000645799E+0","1.215058560962404E-2"
"831","7.6825383596848773E-1","2.0162253403023104E-23","-1.8294178411161592E-25","-5.5457781845989538E-13","5.7084798103618195E-1","-5.0352325410719070E-25","2.9066444295092801E+0","3.8985377804054728E+0","1.7280868343264036E+1","1.0000000000660201E+0","1.215058560962404E-2"
"830","7.6647898340630394E-1","2.3815082988067193E-23","-6.7198295346205819E-25","-5.5126268813328961E-13","5.7360227449759793E-1","3.0844717785972821E-25","2.9056518546077701E+0","3.9287450229600838E+0","1.7414766592044113E+1","1.0000000000551601E+0","1.215058560962404E-2"
"829","7.6470353642087019E-1","4.8961373609692475E-23","1.7720888754897607E-25","-5.6442826717516056E-13","5.7638367012230318E-1","3.5082264094854077E-25","2.9046603951417098E+0","3.9586955959812125E+0","1.7547527113638861E+1","1.0000000000549301E+0","1.215058560962404E-2"
"828","7.6292742096305133E-1","-4.9982662541421884E-23","4.5313828968244426E-25","-5.6122188146674846E-13","5.7919202656282065E-1","-1.3576059790212239E-25","2.9036697513392302E+0","3.9883878911065409E+0","1.7679142778734910E+1","1.0000000000536500E+0","1.215058560962404E-2"
"827","7.6115056635952061E-1","3.6997033229761642E-23","-7.3243805908338377E-25","-5.3556070802521926E-13","5.8202720642199313E-1","1.6480503829791962E-25","2.9026796328375899E+0","4.0178203773603540E+0","1.7809606801046925E+1","1.0000000000530100E+0","1.215058560962404E-2"
"826","7.5937290532095358E-1","1.4074204094710580E-23","-1.5298059770395003E-25","-5.4472355184456839E-13","5.8488907577050431E-1","-1.3976846904604466E-25","2.9016897583659702E+0","4.0469916025262140E+0","1.7938912743402192E+1","1.0000000000485201E+0","1.215058560962404E-2"
"825","7.5759437394483242E-1","-2.2841196991424772E-24","-9.2712650723872520E-25","-5.4226296792978726E-13","5.8777750369264936E-1","4.5022930649802322E-25","2.9006998554441101E+0","4.0759001944945190E+0","1.8067054523713853E+1","1.0000000000440401E+0","1.215058560962404E-2"
"824","7.5581491171302617E-1","-2.1501179689965364E-23","-6.2142878429537642E-25","-5.4137198481385625E-13","5.9069236185946883E-1","1.0498283646937281E-25","2.8997096600960499E+0","4.1045448625740386E+0","1.8194026420794504E+1","1.0000000000482900E+0","1.215058560962404E-2"
"823","7.5403446148428122E-1","-1.8076636663833853E-24","2.7469920424628450E-25","-5.2321938128024734E-13","5.9363352412851877E-1","-3.4560514766221805E-25","2.8987189165777498E+0","4.1329243987560824E+0","1.8319823079959829E+1","1.0000000000350899E+0","1.215058560962404E-2"
"822","7.5225296948175324E-1","-3.1347937701900799E-23","-2.7346186487845935E-25","-5.2935117971906240E-13","5.9660086616948371E-1","-3.2154470405629281E-25","2.8977273771178900E+0","4.1610376789213550E+0","1.8444439518378143E+1","1.0000000000298599E+0","1.215058560962404E-2"
"821","7.5047038527576637E-1","-9.3250810732568086E-24","6.5750134073870206E-25","-5.3172604066457243E-13","5.9959426511488800E-1","4.0341442396671281E-26","2.8967348016708900E+0","4.1888836639800351E+0","1.8567871130123994E+1","1.0000000000380400E+0","1.215058560962404E-2"
"820","7.4868666176192844E-1","-1.4301399638377767E-23","-2.1247220891494028E-25","-5.1395921901273851E-13","6.0261359923515501E-1","-1.3709957183108258E-25","2.8957409576813702E+0","4.2164614009359793E+0","1.8690113690895398E+1","1.0000000000383500E+0","1.215058560962404E-2"
"819","7.4690175513471191E-1","-6.3604657579120348E-24","-4.9365157654878089E-25","-5.1897539370958522E-13","6.0565874763739125E-1","-5.7207239029822818E-26","2.8947456198593300E+0","4.2437700238665617E+0","1.8811163362357131E+1","1.0000000000313400E+0","1.215058560962404E-2"
"818","7.4511562485673410E-1","-7.4887248235559326E-25","7.3164639869454384E-25","-5.3028780936944269E-13","6.0872958998710203E-1","-5.1293822118859801E-25","2.8937485699652101E+0","4.2708087548109539E+0","1.8931016696078164E+1","1.0000000000320901E+0","1.215058560962404E-2"
"817","7.4332823362378053E-1","-3.0782130872889580E-24","7.7908718043549941E-25","-6.0775054502202084E-13","6.1182600625224581E-1","-1.5542993786404610E-25","2.8927495966043999E+0","4.2975769045592216E+0","1.9049670637029450E+1","1.0000000000223099E+0","1.215058560962404E-2"
"816","7.4153954732583283E-1","-5.4075536922253321E-24","-6.3854800723693269E-25","-6.2329928750601793E-13","6.1494787646890614E-1","2.7270454219552446E-25","2.8917484950302099E+0","4.3240738733363653E+0","1.9167122526616055E+1","1.0000000000182601E+0","1.215058560962404E-2"
"815","7.3974953500418716E-1","1.6509423817966978E-23","-5.7000618033522015E-25","-6.0064552849317455E-13","6.1809508052791451E-1","-2.1210127410950169E-25","2.8907450669550601E+0","4.3502991513752498E+0","1.9283370105216747E+1","1.0000000000155100E+0","1.215058560962404E-2"
"814","7.3795816880489029E-1","1.1744863489635779E-23","-2.8266495762612327E-25","-5.8813016656306425E-13","6.2126749798170766E-1","-1.7797643695602685E-25","2.8897391203691600E+0","4.3762523193737595E+0","1.9398411514210409E+1","1.0000000000112601E+0","1.215058560962404E-2"
"813","7.3616542392858886E-1","-1.1654421678294745E-23","-1.1538374148479582E-25","-5.9084624108945818E-13","6.2446500787089276E-1","-1.5716479505281474E-25","2.8887304693661102E+0","4.4019330488313022E+0","1.9512245297467633E+1","1.0000000000180500E+0","1.215058560962404E-2"
"812","7.3437127857705831E-1","-2.3301124703054857E-23","6.0092462541335862E-25","-4.0215440270136778E-13","6.2768748856967727E-1","-3.9110229141165328E-26","2.8877189339750098E+0","4.4273411022617921E+0","1.9624870402294821E+1","1.0000000000026701E+0","1.215058560962404E-2"
"811","7.3257571389653797E-1","-3.1877333293994440E-23","1.3061065296136922E-25","-3.9246081896895663E-13","6.3093481764944659E-1","-1.7023143780716313E-25","2.8867043399987899E+0","4.4524763332792050E+0","1.9736286179813401E+1","1.0000000000145199E+0","1.215058560962404E-2"
"810","7.3077871391805993E-1","-1.6842498480225024E-23","-4.7829989220816465E-25","-3.9469652035666686E-13","6.3420687176016866E-1","-2.6601847325612329E-25","2.8856865188578702E+0","4.4773386865544964E+0","1.9846492384768876E+1","1.0000000000110201E+0","1.215058560962404E-2"
"809","7.2898026549500461E-1","-2.7430410320894148E-23","1.0507560086885207E-24","-3.9034381325026479E-13","6.3750352652841236E-1","-3.7752213144418230E-25","2.8846653074392599E+0","4.5019281976412397E+0","1.9955489174757929E+1","1.0000000000095599E+0","1.215058560962404E-2"
"808","7.2718035823803362E-1","-6.6288046776169095E-23","-5.4426007841401326E-25","-3.8055022560738065E-13","6.4082465647165143E-1","-2.2942874003185416E-25","2.8836405479505398E+0","4.5262449926698158E+0","2.0063277108872871E+1","1.0000000000033700E+0","1.215058560962404E-2"
"807","7.2537898444763316E-1","8.1449734637637398E-24","2.4606871042529973E-25","-3.4945150999196966E-13","6.4417013492803110E-1","-9.0978109254003365E-26","2.8826120877782899E+0","4.5502892879094530E+0","2.0169857145760325E+1","1.0000000000072600E+0","1.215058560962404E-2"
"806","7.2357613904446005E-1","2.9638434500290766E-23","7.9961615747670781E-25","-3.4942431479405745E-13","6.4753983400088477E-1","2.6379104064005681E-25","2.8815797793507798E+0","4.5740613891987634E+0","2.0275230641096972E+1","1.0000000000026099E+0","1.215058560962404E-2"
"805","7.2177181949768887E-1","6.4509075691989020E-24","-8.0072493460499099E-27","-3.1651063316945110E-13","6.5093362451733383E-1","1.1227576615091752E-25","2.8805434800046501E+0","4.5975616912455539E+0","2.0379399344485886E+1","1.0000000000054601E+0","1.215058560962404E-2"
"804","7.1996602575159452E-1","-3.7912443043291397E-23","3.0682298035046258E-25","-2.9891935635294383E-13","6.5435137600018678E-1","-2.5148649967954087E-25","2.8795030518552300E+0","4.6207906767976468E+0","2.0482365395781034E+1","1.0000000000125100E+0","1.215058560962404E-2"
"803","7.1815876015054170E-1","-6.1487075212418934E-24","-5.6910851064741357E-25","-3.1626356499998967E-13","6.5779295665249393E-1","-3.6834329707213359E-25","2.8784583616703499E+0","4.6437489156869081E+0","2.0584131320849806E+1","1.0000000000004099E+0","1.215058560962404E-2"
"802","7.1635002736262687E-1","-5.1957954555852833E-24","3.5182123567285380E-25","-3.2565726849297492E-13","6.6125823335399858E-1","-1.7928707003140927E-25","2.8774092807473401E+0","4.6664370637490915E+0","2.0684700026785059E+1","1.0000000000000000E+0","1.215058560962404E-2"
"801","7.1453983430215928E-1","1.2032737631526722E-24","1.1244295239790051E-24","-3.2297804083276050E-13","6.6474707166879043E-1","4.4414548981522403E-25","2.8763556847931402E+0","4.6888558616228426E+0","2.0784074796581503E+1","1.0000000000015401E+0","1.215058560962404E-2"
"800","7.1272819005119292E-1","-1.1078703972045179E-23","-7.5861107662312975E-25","-3.0406872861538760E-13","6.6825933586341091E-1","-3.0194633166975808E-25","2.8752974538072502E+0","4.7110061334316624E+0","2.0882259283293319E+1","1.0000000000013800E+0","1.215058560962404E-2"
"799","7.1091510578031647E-1","7.3442626307094681E-24","3.2581830880281756E-25","-2.7591857558743317E-13","6.7179488893476091E-1","9.1933495721958474E-26","2.8742344719673798E+0","4.7328887853528725E+0","2.0979257503690860E+1","1.0000000000009801E+0","1.215058560962404E-2"
"798","7.0910059466890496E-1","-4.9830461308963990E-23","3.4080662107970083E-25","-2.9985780958679302E-13","6.7535359264706085E-1","-1.6379470033614131E-25","2.8731666275176901E+0","4.7545048040783549E+0","2.1075073831437653E+1","1.0000000000029701E+0","1.215058560962404E-2"
"797","7.0728467182502808E-1","1.3908767971931548E-23","-2.6788938815701769E-25","-2.9762209197273525E-13","6.7893530757720644E-1","7.2110938993125088E-26","2.8720938126594699E+0","4.7758552551719253E+0","2.1169712989809213E+1","1.0000000000000000E+0","1.215058560962404E-2"
"796","7.0546735420519580E-1","2.7884811601609977E-23","2.9558303412048750E-25","-2.7680259362745017E-13","6.8253989316776209E-1","4.0640118409860098E-25","2.8710159234441699E+0","4.7969412813289614E+0","2.1263180043978547E+1","1.0000000000000000E+0","1.215058560962404E-2"
"795","7.0364866053415620E-1","-5.0435942228926670E-24","1.0792222752612890E-24","-2.4300908286462305E-13","6.8616720778703499E-1","4.2260330845070108E-25","2.8699328596686300E+0","4.8177641005434637E+0","2.1355480392891408E+1","1.0000000000000000E+0","1.215058560962404E-2"
"794","7.0182861122489171E-1","8.0854164595514920E-24","-2.9830864612045190E-25","-2.3572616106148400E-13","6.8981710879547231E-1","-9.1604246860071866E-25","2.8688445247725101E+0","4.8383250041888655E+0","2.1446619760759166E+1","1.0000000000022800E+0","1.215058560962404E-2"
"793","7.0000722829904360E-1","-2.4948868483388538E-23","-5.4259809257034655E-25","-2.3085893555777394E-13","6.9348945261774997E-1","-5.1328755748415639E-25","2.8677508257377600E+0","4.8586253550186402E+0","2.1536604188196197E+1","1.0000000000000000E+0","1.215058560962404E-2"
"792","6.9818453530784463E-1","1.0308877946101638E-23","-1.9354157947424674E-24","-2.3070818582164720E-13","6.9718409481997745E-1","-7.9603321788237005E-25","2.8666516729901499E+0","4.8786665850929118E+0","2.1625440023029260E+1","1.0000000000013400E+0","1.215058560962404E-2"
"791","6.9636055725381618E-1","2.5131954523074523E-23","2.1729646436873349E-25","-2.0737661304366172E-13","7.0090089019137214E-1","3.3599549872275433E-25","2.8655469803026801E+0","4.8984501936374194E+0","2.1713133910807038E+1","1.0000000000000000E+0","1.215058560962404E-2"
"790","6.9453532051330968E-1","2.0790910668366479E-23","-7.5784238200998579E-26","-2.2352552381334729E-13","7.0463969282976391E-1","-5.0665439445722697E-26","2.8644366647010102E+0","4.9179777448418411E+0","2.1799692785040868E+1","1.0000000000000000E+0","1.215058560962404E-2"
"789","6.9270885276007044E-1","-1.0231671024788339E-23","-6.4288949566954150E-25","-1.8738347714106800E-13","7.0840035623049935E-1","-4.7032555852153415E-25","2.8633206463706600E+0","4.9372508656033052E+0","2.1885123857202505E+1","1.0000000000012099E+0","1.215058560962404E-2"
"788","6.9088118288995126E-1","4.2496129941762258E-23","-4.3477496120801927E-25","-1.8705105746795908E-13","7.1218273337799609E-1","7.7635677087182116E-26","2.8621988485661101E+0","4.9562712432228562E+0","2.1969434606513353E+1","1.0000000000036700E+0","1.215058560962404E-2"
"787","6.8905234094688439E-1","-3.0878099114163850E-23","1.7949437768914280E-24","-2.2093544420852126E-13","7.1598667683963391E-1","5.7060476946103084E-25","2.8610711975216998E+0","4.9750406230601607E+0","2.2052632769548580E+1","1.0000000000070901E+0","1.215058560962404E-2"
"786","6.8722235805025966E-1","9.1624040882529589E-23","-4.2978213778792492E-25","-2.1998123587352259E-13","7.1981203886132017E-1","-4.3780150594884412E-25","2.8599376223642801E+0","4.9935608061541075E+0","2.2134726329690082E+1","1.0000000000000000E+0","1.215058560962404E-2"
"785","6.8539126632378344E-1","-7.2670557094067016E-24","3.0315159484287833E-25","-1.8067357809219825E-13","7.2365867146430596E-1","-1.6172995672804468E-25","2.8587980550277399E+0","5.0118336468154236E+0","2.2215723506455369E+1","1.0000000000000000E+0","1.215058560962404E-2"
"784","6.8355909882592514E-1","1.9414482129110789E-23","-4.7191016718963267E-25","-1.6753163837408492E-13","7.2752642654283473E-1","1.1511771211953919E-26","2.8576524301691602E+0","5.0298610501976651E+0","2.2295632744730604E+1","1.0000000000056499E+0","1.215058560962404E-2"
"783","6.8172588948204871E-1","-4.2524802138869794E-23","-7.0743980849479420E-25","-1.8324549832178660E-13","7.3141515596217366E-1","-7.4563705821944988E-25","2.8565006850867798E+0","5.0476449698526062E+0","2.2374462703934501E+1","1.0000000000069500E+0","1.215058560962404E-2"
"782","6.7989167301829800E-1","-4.1783648310093974E-23","-1.3577349858978047E-24","-2.0711446256822093E-13","7.3532471165657087E-1","-5.4921934765969853E-25","2.8553427596396999E+0","5.0651874052768653E+0","2.2452222247143368E+1","1.0000000000050000E+0","1.215058560962404E-2"
"781","6.7805648489729176E-1","-3.8924912113097060E-23","6.5007544266305155E-25","-1.9431210574699928E-13","7.3925494572687445E-1","2.9502619856605507E-25","2.8541785961692998E+0","5.0824903994548585E+0","2.2528920430199854E+1","1.0000000000052001E+0","1.215058560962404E-2"
"780","6.7622036125571716E-1","-1.0443429261664615E-23","-8.2661743760759030E-25","-1.3220829388223232E-13","7.4320571053735596E-1","-2.9949698052584280E-25","2.8530081394223501E+0","5.0995560364045867E+0","2.2604566490834291E+1","1.0000000000077400E+0","1.215058560962404E-2"
"779","6.7438333884385027E-1","-1.6372659892439927E-23","-4.1577797036515867E-26","-1.6623454504641004E-13","7.4717685881143070E-1","-5.5905619961396308E-25","2.8518313364759802E+0","5.1163864387306290E+0","2.2679169837817952E+1","1.0000000000021301E+0","1.215058560962404E-2"
"778","6.7254545496704454E-1","-1.4678593997947311E-23","1.0349859938509819E-24","-1.2903911843981368E-13","7.5116824372615254E-1","3.4052066405712432E-25","2.8506481366640402E+0","5.1329837651910148E+0","2.2752740040177841E+1","1.0000000000031299E+0","1.215058560962404E-2"
"777","6.7070674742922465E-1","-2.8548758509233494E-23","-3.0524249941667104E-25","-1.2763838494787490E-13","7.5517971900487435E-1","-1.1174611887126911E-25","2.8494584915055801E+0","5.1493502082821205E+0","2.2825286816491367E+1","1.0000000000000000E+0","1.215058560962404E-2"
"776","6.6886725447842788E-1","3.1061185153762566E-23","1.3476881446979893E-24","-1.1536993139789257E-13","7.5921113900815218E-1","7.1808974801223620E-25","2.8482623546346701E+0","5.1654879918459295E+0","2.2896820024280178E+1","1.0000000000040601E+0","1.215058560962404E-2"
"775","6.6702701475437853E-1","-5.0253977782545014E-23","3.3119593586955641E-25","-1.7183538983302330E-13","7.6326235882246973E-1","2.1741866860797243E-26","2.8470596817321598E+0","5.1813993687054607E+0","2.2967349649528810E+1","1.0000000000000000E+0","1.215058560962404E-2"
"774","6.6518606723813922E-1","3.6672778429442388E-23","2.4065067874462685E-25","-1.4968676046606371E-13","7.6733323434666645E-1","6.2491908492605220E-25","2.8458504304589698E+0","5.1970866183310696E+0","2.3036885796340208E+1","1.0000000000028599E+0","1.215058560962404E-2"
"773","6.6334445120379992E-1","3.2149770128822133E-24","-2.1822500750077245E-24","-1.4103316586453946E-13","7.7142362237588147E-1","-7.6625796711914118E-25","2.8446345603911598E+0","5.2125520445426234E+0","2.3105438676750293E+1","1.0000000000000000E+0","1.215058560962404E-2"
"772","6.6150220617225886E-1","-1.3831561050640818E-23","-3.3708012637472359E-25","-1.1629576482642101E-13","7.7553338068279587E-1","-5.2020030751134347E-26","2.8434120329566399E+0","5.2277979732506434E+0","2.3173018600715189E+1","1.0000000000003899E+0","1.215058560962404E-2"
"771","6.5965937186702117E-1","2.7990690720062409E-23","2.6193520000005936E-24","-8.5563470895973067E-14","7.7966236809620681E-1","1.2373651206622175E-24","2.8421828113734899E+0","5.2428267502395265E+0","2.3239635966285046E+1","1.0000000000000000E+0","1.215058560962404E-2"
"770","6.5781598817207154E-1","-3.2572165008632391E-23","6.6072008139535936E-25","-4.2668388198646481E-14","7.8381044457650406E-1","5.9787763885210404E-25","2.8409468605900701E+0","5.2576407389969422E+0","2.3305301249982481E+1","1.0000000000046501E+0","1.215058560962404E-2"
